"Step","2023_10_16__094646 - hinter_latency","2023_10_16__094646 - hinter_latency__MIN","2023_10_16__094646 - hinter_latency__MAX","2023_10_16__094646 - test_query","2023_10_16__094646 - test_query__MIN","2023_10_16__094646 - test_query__MAX","2023_10_16__094646 - epoch","2023_10_16__094646 - epoch__MIN","2023_10_16__094646 - epoch__MAX","2023_10_16__094646 - pg_lateny","2023_10_16__094646 - pg_lateny__MIN","2023_10_16__094646 - pg_lateny__MAX"
"6535","0.046472","0.046472","0.046472","0","0","0","0","0","0","0.046036","0.046036","0.046036"
"6536","0.022074000000000003","0.022074000000000003","0.022074000000000003","0","0","0","0","0","0","0.021925999999999998","0.021925999999999998","0.021925999999999998"
"6537","6.42347","6.42347","6.42347","0","0","0","0","0","0","6.288229","6.288229","6.288229"
"6538","0.055654","0.055654","0.055654","0","0","0","0","0","0","0.057987000000000004","0.057987000000000004","0.057987000000000004"
"6539","0.115748","0.115748","0.115748","0","0","0","0","0","0","0.118353","0.118353","0.118353"
"6540","0.14217500000000002","0.14217500000000002","0.14217500000000002","0","0","0","0","0","0","0.112094","0.112094","0.112094"
"6541","0.12874000000000002","0.12874000000000002","0.12874000000000002","0","0","0","0","0","0","0.130335","0.130335","0.130335"
"6542","2.152471","2.152471","2.152471","0","0","0","0","0","0","2.3641680000000003","2.3641680000000003","2.3641680000000003"
"6543","0.257803","0.257803","0.257803","0","0","0","0","0","0","0.259496","0.259496","0.259496"
"6544","0.22374100000000002","0.22374100000000002","0.22374100000000002","0","0","0","0","0","0","0.222971","0.222971","0.222971"
"6545","1.692441","1.692441","1.692441","0","0","0","0","0","0","1.6959549999999999","1.6959549999999999","1.6959549999999999"
"6546","0.040963","0.040963","0.040963","0","0","0","0","0","0","0.047539000000000005","0.047539000000000005","0.047539000000000005"
"6547","4.812158","4.812158","4.812158","0","0","0","0","0","0","4.549761","4.549761","4.549761"
"6548","0.047186","0.047186","0.047186","0","0","0","0","0","0","0.046273","0.046273","0.046273"
"6549","0.13730799999999999","0.13730799999999999","0.13730799999999999","0","0","0","0","0","0","0.13983099999999998","0.13983099999999998","0.13983099999999998"
"6550","0.40040699999999996","0.40040699999999996","0.40040699999999996","0","0","0","0","0","0","0.42713799999999996","0.42713799999999996","0.42713799999999996"
"6551","0.015552","0.015552","0.015552","0","0","0","0","0","0","0.015975","0.015975","0.015975"
"6552","0.9298730000000001","0.9298730000000001","0.9298730000000001","0","0","0","0","0","0","0.842467","0.842467","0.842467"
"6553","0.010131","0.010131","0.010131","0","0","0","0","0","0","0.010536","0.010536","0.010536"
"6554","1.15486","1.15486","1.15486","0","0","0","0","0","0","1.1580709999999999","1.1580709999999999","1.1580709999999999"
"6555","0.068243","0.068243","0.068243","0","0","0","0","0","0","0.06664","0.06664","0.06664"
"6556","2.8919029999999997","2.8919029999999997","2.8919029999999997","0","0","0","0","0","0","2.8757260000000002","2.8757260000000002","2.8757260000000002"
"6557","0.16592300000000001","0.16592300000000001","0.16592300000000001","0","0","0","0","0","0","0.164813","0.164813","0.164813"
"6558","0.419602","0.419602","0.419602","0","0","0","0","0","0","0.42022899999999996","0.42022899999999996","0.42022899999999996"
"6559","0.34745499999999996","0.34745499999999996","0.34745499999999996","0","0","0","0","0","0","0.335444","0.335444","0.335444"
"6560","0.068744","0.068744","0.068744","0","0","0","0","0","0","0.055469000000000004","0.055469000000000004","0.055469000000000004"
"6561","0.055039000000000005","0.055039000000000005","0.055039000000000005","0","0","0","0","0","0","0.054075000000000005","0.054075000000000005","0.054075000000000005"
"6562","0.406472","0.406472","0.406472","0","0","0","0","0","0","0.40700400000000003","0.40700400000000003","0.40700400000000003"
"6563","6.785666","6.785666","6.785666","0","0","0","0","0","0","7.031073999999999","7.031073999999999","7.031073999999999"
"6564","0.656458","0.656458","0.656458","0","0","0","0","0","0","0.645933","0.645933","0.645933"
"6565","0.130582","0.130582","0.130582","0","0","0","0","0","0","0.126927","0.126927","0.126927"
"6566","1.4195250000000001","1.4195250000000001","1.4195250000000001","0","0","0","0","0","0","1.413031","1.413031","1.413031"
"6567","0.0092","0.0092","0.0092","0","0","0","0","0","0","0.009084","0.009084","0.009084"
"6568","0.944271","0.944271","0.944271","0","0","0","0","0","0","0.942254","0.942254","0.942254"
"6569","0.250631","0.250631","0.250631","0","0","0","0","0","0","0.25304","0.25304","0.25304"
"6570","0.605884","0.605884","0.605884","0","0","0","0","0","0","0.598855","0.598855","0.598855"
"6571","2.219974","2.219974","2.219974","0","0","0","0","0","0","2.3245859999999996","2.3245859999999996","2.3245859999999996"
"6572","0.09902899999999999","0.09902899999999999","0.09902899999999999","0","0","0","0","0","0","0.09648699999999999","0.09648699999999999","0.09648699999999999"
"6573","0.009015","0.009015","0.009015","0","0","0","0","0","0","0.009512","0.009512","0.009512"
"6574","0.171445","0.171445","0.171445","0","0","0","0","0","0","0.172314","0.172314","0.172314"
"6575","0.034845","0.034845","0.034845","0","0","0","0","0","0","0.034134","0.034134","0.034134"
"6576","0.088135","0.088135","0.088135","0","0","0","0","0","0","0.084476","0.084476","0.084476"
"6577","0.108659","0.108659","0.108659","0","0","0","0","0","0","0.11281999999999999","0.11281999999999999","0.11281999999999999"
"6578","0.5484049999999999","0.5484049999999999","0.5484049999999999","0","0","0","0","0","0","0.615308","0.615308","0.615308"
"6579","0.127555","0.127555","0.127555","0","0","0","0","0","0","0.133433","0.133433","0.133433"
"6580","0.050876","0.050876","0.050876","0","0","0","0","0","0","0.048834","0.048834","0.048834"
"6581","0.481702","0.481702","0.481702","0","0","0","0","0","0","0.48034899999999997","0.48034899999999997","0.48034899999999997"
"6582","1.787174","1.787174","1.787174","0","0","0","0","0","0","1.805162","1.805162","1.805162"
"6583","0.009164","0.009164","0.009164","0","0","0","0","0","0","0.009295999999999999","0.009295999999999999","0.009295999999999999"
"6584","1.080579","1.080579","1.080579","0","0","0","0","0","0","1.065432","1.065432","1.065432"
"6585","0.132565","0.132565","0.132565","0","0","0","0","0","0","0.137489","0.137489","0.137489"
"6586","0.153372","0.153372","0.153372","0","0","0","0","0","0","0.15437299999999998","0.15437299999999998","0.15437299999999998"
"6587","0.071233","0.071233","0.071233","0","0","0","0","0","0","0.072699","0.072699","0.072699"
"6588","0.11401900000000001","0.11401900000000001","0.11401900000000001","0","0","0","0","0","0","0.113463","0.113463","0.113463"
"6589","0.026745","0.026745","0.026745","0","0","0","0","0","0","0.028077","0.028077","0.028077"
"6590","0.078362","0.078362","0.078362","0","0","0","0","0","0","0.077798","0.077798","0.077798"
"6591","0.187199","0.187199","0.187199","0","0","0","0","0","0","0.18624000000000002","0.18624000000000002","0.18624000000000002"
"6592","0.635966","0.635966","0.635966","0","0","0","0","0","0","0.635232","0.635232","0.635232"
"6593","0.246044","0.246044","0.246044","0","0","0","0","0","0","0.247345","0.247345","0.247345"
"6594","0.329561","0.329561","0.329561","0","0","0","0","0","0","0.337197","0.337197","0.337197"
"6595","0.129326","0.129326","0.129326","0","0","0","0","0","0","0.13378299999999999","0.13378299999999999","0.13378299999999999"
"6596","0.475894","0.475894","0.475894","0","0","0","0","0","0","0.464455","0.464455","0.464455"
"6597","3.046874","3.046874","3.046874","0","0","0","0","0","0","3.240897","3.240897","3.240897"
"6598","0.10574299999999999","0.10574299999999999","0.10574299999999999","0","0","0","0","0","0","0.104452","0.104452","0.104452"
"6599","13.092111999999998","13.092111999999998","13.092111999999998","0","0","0","0","0","0","12.947078","12.947078","12.947078"
"6600","1.978919","1.978919","1.978919","0","0","0","0","0","0","2.003066","2.003066","2.003066"
"6601","0.435831","0.435831","0.435831","0","0","0","0","0","0","0.41577499999999995","0.41577499999999995","0.41577499999999995"
"6602","0.059061999999999996","0.059061999999999996","0.059061999999999996","0","0","0","0","0","0","0.059188000000000004","0.059188000000000004","0.059188000000000004"
"6603","1.4398510000000002","1.4398510000000002","1.4398510000000002","0","0","0","0","0","0","1.4388889999999999","1.4388889999999999","1.4388889999999999"
"6604","1.113342","1.113342","1.113342","0","0","0","0","0","0","1.113456","1.113456","1.113456"
"6605","4.356921000000001","4.356921000000001","4.356921000000001","0","0","0","0","0","0","4.454674","4.454674","4.454674"
"6606","0.056538","0.056538","0.056538","0","0","0","0","0","0","0.059985","0.059985","0.059985"
"6607","0.66573","0.66573","0.66573","0","0","0","0","0","0","0.643471","0.643471","0.643471"
"6608","1.105615","1.105615","1.105615","0","0","0","0","0","0","1.238842","1.238842","1.238842"
"6609","0.426329","0.426329","0.426329","0","0","0","0","0","0","0.405906","0.405906","0.405906"
"6610","0.208297","0.208297","0.208297","0","0","0","0","0","0","0.20974700000000002","0.20974700000000002","0.20974700000000002"
"6611","0.043601999999999995","0.043601999999999995","0.043601999999999995","0","0","0","0","0","0","0.041695","0.041695","0.041695"
"6612","0.110044","0.110044","0.110044","0","0","0","0","0","0","0.109765","0.109765","0.109765"
"6613","1.456337","1.456337","1.456337","0","0","0","0","0","0","1.521317","1.521317","1.521317"
"6614","0.055773","0.055773","0.055773","0","0","0","0","0","0","0.062826","0.062826","0.062826"
"6615","0.030238","0.030238","0.030238","0","0","0","0","0","0","0.032146999999999995","0.032146999999999995","0.032146999999999995"
"6616","0.637218","0.637218","0.637218","0","0","0","0","0","0","0.638184","0.638184","0.638184"
"6617","0.11044499999999999","0.11044499999999999","0.11044499999999999","0","0","0","0","0","0","0.10973999999999999","0.10973999999999999","0.10973999999999999"
"6618","1.3809120000000001","1.3809120000000001","1.3809120000000001","0","0","0","0","0","0","1.472107","1.472107","1.472107"
"6619","5.205127","5.205127","5.205127","0","0","0","0","0","0","5.219216","5.219216","5.219216"
"6620","1.169772","1.169772","1.169772","0","0","0","0","0","0","1.1806510000000001","1.1806510000000001","1.1806510000000001"
"6621","2.979748","2.979748","2.979748","0","0","0","0","0","0","2.9969859999999997","2.9969859999999997","2.9969859999999997"
"6622","0.621478","0.621478","0.621478","0","0","0","0","0","0","0.6245729999999999","0.6245729999999999","0.6245729999999999"
"6623","2.608123","2.608123","2.608123","0","0","0","0","0","0","2.871661","2.871661","2.871661"
"6624","3.511851","3.511851","3.511851","0","0","0","0","0","0","3.5666979999999997","3.5666979999999997","3.5666979999999997"
"6625","0.39604300000000003","0.39604300000000003","0.39604300000000003","0","0","0","0","0","0","0.39114800000000005","0.39114800000000005","0.39114800000000005"
"6626","0.652058","0.652058","0.652058","0","0","0","0","0","0","0.70325","0.70325","0.70325"
"6627","0.690616","0.690616","0.690616","0","0","0","0","0","0","0.692056","0.692056","0.692056"
"6628","12.678192","12.678192","12.678192","0","0","0","0","0","0","12.315352","12.315352","12.315352"
"6629","0.220803","0.220803","0.220803","0","0","0","0","0","0","0.22247999999999998","0.22247999999999998","0.22247999999999998"
"6630","0.023471","0.023471","0.023471","0","0","0","0","0","0","0.021762","0.021762","0.021762"
"6631","0.736499","0.736499","0.736499","0","0","0","0","0","0","0.743836","0.743836","0.743836"
"6632","0.11484399999999999","0.11484399999999999","0.11484399999999999","0","0","0","0","0","0","0.106874","0.106874","0.106874"
"6633","7.472957","7.472957","7.472957","0","0","0","0","0","0","7.588145000000001","7.588145000000001","7.588145000000001"
"6634","7.89967","7.89967","7.89967","0","0","0","0","0","0","7.988537","7.988537","7.988537"
"6635","1.5689069999999998","1.5689069999999998","1.5689069999999998","0","0","0","0","0","0","1.76149","1.76149","1.76149"
"6636","1.3522509999999999","1.3522509999999999","1.3522509999999999","0","0","0","0","0","0","1.326443","1.326443","1.326443"
"6637","0.802454","0.802454","0.802454","0","0","0","0","0","0","0.8162780000000001","0.8162780000000001","0.8162780000000001"
"6638","1.65037","1.65037","1.65037","0","0","0","0","0","0","1.8908070000000001","1.8908070000000001","1.8908070000000001"
"6639","2.9214830000000003","2.9214830000000003","2.9214830000000003","0","0","0","0","0","0","2.856126","2.856126","2.856126"
"6640","1.982085","1.982085","1.982085","0","0","0","0","0","0","1.961195","1.961195","1.961195"
"6641","2.017122","2.017122","2.017122","0","0","0","0","0","0","2.024706","2.024706","2.024706"
"6642","0.077214","0.077214","0.077214","0","0","0","0","0","0","0.079042","0.079042","0.079042"
"6643","0.72035","0.72035","0.72035","0","0","0","0","0","0","0.6985220000000001","0.6985220000000001","0.6985220000000001"
"6644","0.734908","0.734908","0.734908","0","0","0","0","0","0","0.741487","0.741487","0.741487"
"6645","0.733966","0.733966","0.733966","0","0","0","0","0","0","0.7236760000000001","0.7236760000000001","0.7236760000000001"
"6646","2.063993","2.063993","2.063993","0","0","0","0","0","0","2.266233","2.266233","2.266233"
"6647","0.223512","0.223512","0.223512","0","0","0","0","0","0","0.222782","0.222782","0.222782"
"6648","3.0276750000000003","3.0276750000000003","3.0276750000000003","0","0","0","0","0","0","3.025058","3.025058","3.025058"
"6649","2.714924","2.714924","2.714924","0","0","0","0","0","0","2.444677","2.444677","2.444677"
"6650","0.10905500000000001","0.10905500000000001","0.10905500000000001","0","0","0","0","0","0","0.108902","0.108902","0.108902"
"6651","0.39205900000000005","0.39205900000000005","0.39205900000000005","0","0","0","0","0","0","0.39419400000000004","0.39419400000000004","0.39419400000000004"
"6652","0.11844","0.11844","0.11844","0","0","0","0","0","0","0.118006","0.118006","0.118006"
"6653","5.747399000000001","5.747399000000001","5.747399000000001","0","0","0","0","0","0","6.032078","6.032078","6.032078"
"6654","1.8257739999999998","1.8257739999999998","1.8257739999999998","0","0","0","0","0","0","1.7746359999999999","1.7746359999999999","1.7746359999999999"
"6655","0.256606","0.256606","0.256606","0","0","0","0","0","0","0.263825","0.263825","0.263825"
"6656","0.6847580000000001","0.6847580000000001","0.6847580000000001","0","0","0","0","0","0","0.687523","0.687523","0.687523"
"6657","0.203907","0.203907","0.203907","0","0","0","0","0","0","0.204485","0.204485","0.204485"
"6658","0.085259","0.085259","0.085259","0","0","0","0","0","0","0.08688599999999999","0.08688599999999999","0.08688599999999999"
"6659","0.047005000000000005","0.047005000000000005","0.047005000000000005","0","0","0","0","0","0","0.0453","0.0453","0.0453"
"6660","5.718211","5.718211","5.718211","0","0","0","0","0","0","6.011539","6.011539","6.011539"
"6661","0.392783","0.392783","0.392783","0","0","0","0","0","0","0.395026","0.395026","0.395026"
"6662","0.109536","0.109536","0.109536","0","0","0","0","0","0","0.108822","0.108822","0.108822"
"6663","2.241806","2.241806","2.241806","0","0","0","0","0","0","2.096954","2.096954","2.096954"
"6664","0.5243","0.5243","0.5243","0","0","0","0","0","0","0.542709","0.542709","0.542709"
"6665","0.419257","0.419257","0.419257","0","0","0","0","0","0","0.421305","0.421305","0.421305"
"6666","2.655206","2.655206","2.655206","0","0","0","0","0","0","2.606148","2.606148","2.606148"
"6667","0.322899","0.322899","0.322899","0","0","0","0","0","0","0.318901","0.318901","0.318901"
"6668","0.052673000000000005","0.052673000000000005","0.052673000000000005","0","0","0","0","0","0","0.052881","0.052881","0.052881"
"6669","6.472917000000001","6.472917000000001","6.472917000000001","0","0","0","0","0","0","6.5382929999999995","6.5382929999999995","6.5382929999999995"
"6670","0.169356","0.169356","0.169356","0","0","0","0","0","0","0.167755","0.167755","0.167755"
